Time_Index,Arizona_Solar,BTM_Solar,EdwardsSolarII,FervoFECNevada1,Greater_Imperial_Geothermal,Humboldt_Bay_Offshore_Wind,InState_Biomass,Morro_Bay_Offshore_Wind,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,NW_Ext_Tx_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,RosamondCentral,Southern_Nevada_Geothermal,SummitWind,Tecolote,TulareSolarCenter,Wyoming_Wind,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_DR_RA,CAM_CPE_RA_i,CAM_CPE_RA_ii,Aramis,CALP01RA2027,CHEV01RA2024,CHEV01RA2025,EBMUD01RA2024,GEN01RA2026,HDP01RA2027,HDP01RA2028,HDP01RA2030,HenriettaStorage,MRL01RA2030,NEXT01RA2026,Oberon,OhmConnect,Sanborn,SDGE01RA2024,SENA01RA2027,SUN01RA2031,TPS01RA2024,Tumbleweed,Generic_6hr_battery,Generic_8hr_battery,Generic_RA_Only,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,DaggettSolarPower3,Scarlet,Hybrid_Solar_Test,Hybrid_Wind_Test
1232,0.514,0.008,0.086,0.801,0.881,0,0.85,0,0.099,0.81,0.76,0.01,0.072,0.06,0.698,0.113,0.843,0.978,0.316,0.56,0.264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.128,0.092,0.698,0.06
1233,0.698,0.106,0.611,0.801,0.881,0,0.85,0,0.097,0.81,0.879,0.015,0.061,0.032,0.81,0.55,0.843,0.882,0.13,0.914,0.278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.778,0.778,0.81,0.032
1234,0.777,0.282,0.885,0.801,0.881,0,0.85,0,0.117,0.81,0.936,0.039,0.09,0.04,0.882,0.873,0.843,0.7,0.065,0.981,0.267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.882,0.04
1235,0.813,0.423,0.923,0.801,0.881,0,0.85,0,0.144,0.81,0.944,0.082,0.119,0.043,0.904,0.907,0.843,0.409,0.024,0.981,0.267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.904,0.043
1236,0.768,0.582,0.942,0.801,0.881,0,0.85,0,0.171,0.81,0.931,0.138,0.173,0.047,0.809,0.907,0.843,0.332,0.02,0.981,0.323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.809,0.047
1237,0.695,0.7,0.946,0.801,0.881,0,0.85,0,0.203,0.81,0.934,0.19,0.241,0.055,0.887,0.907,0.843,0.366,0.017,0.981,0.309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.887,0.055
1238,0.612,0.796,0.94,0.801,0.881,0,0.85,0,0.236,0.81,0.922,0.227,0.295,0.128,0.861,0.907,0.843,0.43,0.061,0.981,0.272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.861,0.128
1239,0.55,0.772,0.936,0.801,0.881,0,0.85,0.01,0.334,0.81,0.894,0.245,0.333,0.271,0.82,0.907,0.843,0.445,0.166,0.981,0.268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.82,0.271
1240,0.496,0.717,0.937,0.801,0.881,0,0.85,0.01,0.31,0.81,0.828,0.25,0.355,0.387,0.789,0.907,0.843,0.766,0.396,0.981,0.218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.789,0.387
1241,0.428,0.637,0.929,0.801,0.881,0,0.85,0.02,0.266,0.81,0.755,0.261,0.346,0.451,0.649,0.907,0.843,0.933,0.424,0.981,0.236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.649,0.451
1242,0.211,0.505,0.905,0.801,0.881,0,0.85,0.02,0.276,0.81,0.597,0.303,0.363,0.445,0.381,0.907,0.843,0.988,0.29,0.878,0.239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.381,0.445
1243,0.018,0.335,0.853,0.801,0.881,0,0.85,0.02,0.247,0.81,0.104,0.432,0.375,0.424,0.069,0.862,0.843,0.987,0.112,0.569,0.274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.928,0.966,0.069,0.424
1244,0,0.144,0.575,0.801,0.881,0,0.85,0.01,0.219,0.81,0.003,0.485,0.462,0.437,0,0.558,0.843,0.985,0.045,0.06,0.253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.53,0.747,0,0.437
1245,0,0.022,0.064,0.801,0.881,0,0.85,0.01,0.229,0.81,0,0.469,0.447,0.501,0,0.103,0.843,0.984,0.058,0,0.271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.049,0.149,0,0.501
1246,0,0,0,0.801,0.881,0,0.85,0.02,0.264,0.81,0,0.389,0.388,0.576,0,0,0.843,0.983,0.057,0,0.273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.576
1247,0,0,0,0.801,0.881,0,0.85,0.02,0.28,0.81,0,0.314,0.295,0.591,0,0,0.843,0.981,0.056,0,0.249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.591
1248,0,0,0,0.801,0.881,0,0.85,0.01,0.23,0.81,0,0.321,0.223,0.561,0,0,0.843,0.98,0.14,0,0.283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.561
1249,0,0,0,0.801,0.881,0,0.85,0,0.179,0.81,0,0.328,0.154,0.508,0,0,0.843,0.979,0.765,0,0.332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.508
1250,0,0,0,0.801,0.881,0,0.85,0,0.221,0.81,0,0.332,0.132,0.456,0,0,0.843,0.978,0.834,0,0.349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.456
1251,0,0,0,0.801,0.881,0,0.85,0,0.249,0.81,0,0.325,0.128,0.383,0,0,0.843,0.976,0.614,0,0.398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.383
1252,0,0,0,0.801,0.881,0,0.85,0,0.338,0.81,0,0.279,0.104,0.303,0,0,0.843,0.975,0.364,0,0.477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.303
1253,0,0,0,0.801,0.881,0,0.85,0,0.384,0.81,0,0.235,0.083,0.273,0,0,0.843,0.974,0.462,0,0.556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.273
1254,0.093,0,0,0.801,0.881,0,0.85,0,0.308,0.81,0.137,0.218,0.066,0.22,0.058,0,0.843,0.972,0.113,0,0.44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.058,0.22
1255,0.247,0,0,0.801,0.881,0,0.85,0,0.241,0.81,0.533,0.142,0.028,0.164,0.39,0,0.843,0.971,0.049,0.044,0.328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.39,0.164
1256,0.387,0.008,0,0.801,0.881,0,0.85,0,0.18,0.81,0.768,0.092,0.017,0.159,0.702,0.086,0.843,0.97,0.081,0.515,0.27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.106,0.05,0.702,0.159
1257,0.628,0.115,0.066,0.801,0.881,0,0.85,0,0.136,0.81,0.883,0.15,0.033,0.164,0.842,0.5,0.843,0.968,0.313,0.91,0.21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.698,0.656,0.842,0.164
1258,0.718,0.292,0.14,0.801,0.881,0,0.85,0,0.126,0.81,0.945,0.212,0.067,0.164,0.887,0.857,0.843,0.967,0.383,0.981,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.007,0.96,0.887,0.164
1259,0.744,0.477,0.266,0.801,0.881,0.02,0.85,0,0.133,0.81,0.962,0.272,0.109,0.193,0.928,0.899,0.843,0.966,0.285,0.981,0.111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.928,0.193
1260,0.81,0.595,0.629,0.801,0.881,0.03,0.85,0,0.142,0.81,0.962,0.331,0.147,0.222,0.939,0.907,0.843,0.965,0.208,0.981,0.103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.939,0.222
1261,0.747,0.738,0.876,0.801,0.881,0.04,0.85,0,0.141,0.81,0.949,0.381,0.198,0.294,0.91,0.907,0.843,0.963,0.126,0.981,0.126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.821,0.91,0.294
1262,0.677,0.781,0.882,0.801,0.881,0.05,0.85,0,0.157,0.81,0.935,0.415,0.225,0.38,0.892,0.907,0.843,0.962,0.176,0.981,0.11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.267,0.892,0.38
1263,0.523,0.79,0.934,0.801,0.881,0.04,0.85,0.02,0.201,0.81,0.925,0.459,0.244,0.451,0.844,0.907,0.843,0.709,0.104,0.981,0.047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.286,0.844,0.451
1264,0.422,0.754,0.851,0.801,0.881,0.03,0.85,0.04,0.265,0.81,0.887,0.534,0.258,0.499,0.715,0.907,0.843,0.704,0.027,0.981,0.027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.227,0.715,0.499
1265,0.266,0.661,0.903,0.801,0.881,0.01,0.85,0.06,0.244,0.81,0.806,0.573,0.279,0.5,0.458,0.907,0.843,0.851,0.005,0.981,0.025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.571,0.458,0.5
1266,0.122,0.471,0.495,0.801,0.881,0,0.85,0.08,0.244,0.81,0.635,0.572,0.278,0.48,0.207,0.907,0.843,0.966,0.084,0.871,0.028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.664,0.646,0.207,0.48
1267,0.011,0.348,0.405,0.801,0.881,0,0.85,0.1,0.248,0.81,0.125,0.619,0.294,0.533,0.04,0.818,0.843,0.967,0.092,0.568,0.105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.715,0.672,0.04,0.533
1268,0,0.157,0.566,0.801,0.881,0,0.85,0.13,0.264,0.81,0.003,0.613,0.321,0.595,0,0.507,0.843,0.968,0.09,0.084,0.169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.413,0.687,0,0.595
1269,0,0.016,0.064,0.801,0.881,0,0.85,0.14,0.337,0.81,0,0.522,0.28,0.651,0,0.095,0.843,0.969,0.189,0,0.165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.044,0.133,0,0.651
1270,0,0,0,0.801,0.881,0,0.85,0.14,0.334,0.81,0,0.397,0.263,0.707,0,0,0.843,0.97,0.194,0,0.124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.707
1271,0,0,0,0.801,0.881,0,0.85,0.14,0.304,0.81,0,0.336,0.232,0.721,0,0,0.843,0.971,0.081,0,0.091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.721
1272,0,0,0,0.801,0.881,0,0.85,0.14,0.379,0.81,0,0.378,0.187,0.712,0,0,0.843,0.972,0.251,0,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.712
1273,0,0,0,0.801,0.881,0,0.85,0.14,0.502,0.81,0,0.452,0.132,0.679,0,0,0.843,0.973,0.099,0,0.107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.679
1274,0,0,0,0.801,0.881,0,0.85,0.14,0.579,0.81,0,0.385,0.079,0.655,0,0,0.843,0.974,0.325,0,0.127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.655
1275,0,0,0,0.801,0.881,0,0.85,0.13,0.681,0.81,0,0.315,0.041,0.606,0,0,0.843,0.975,0.613,0,0.192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.606
1276,0,0,0,0.801,0.881,0,0.85,0.11,0.738,0.81,0,0.325,0.025,0.523,0,0,0.843,0.967,0.551,0,0.173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.523
1277,0,0,0,0.801,0.881,0.01,0.85,0.1,0.718,0.81,0,0.395,0.02,0.467,0,0,0.843,0.945,0.821,0,0.204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.467
1278,0.029,0,0,0.801,0.881,0.02,0.85,0.08,0.641,0.81,0.145,0.396,0.026,0.458,0.107,0,0.843,0.865,0.276,0,0.178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.107,0.458
1279,0.139,0,0,0.801,0.881,0.02,0.85,0.07,0.443,0.81,0.541,0.328,0.027,0.399,0.448,0,0.843,0.795,0.029,0.039,0.093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.448,0.399
1280,0.242,0.008,0.042,0.801,0.881,0.04,0.85,0.05,0.314,0.81,0.772,0.264,0.029,0.396,0.718,0.106,0.843,0.718,0.03,0.43,0.055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.116,0.06,0.718,0.396
1281,0.377,0.126,0.352,0.801,0.881,0.06,0.85,0.03,0.264,0.81,0.894,0.358,0.062,0.366,0.862,0.223,0.843,0.478,0.043,0.824,0.038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.752,0.694,0.862,0.366
1282,0.449,0.333,0.796,0.801,0.881,0.06,0.85,0.03,0.185,0.81,0.95,0.486,0.137,0.261,0.919,0.583,0.843,0.364,0.007,0.981,0.019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.919,0.261
1283,0.448,0.522,0.933,0.801,0.881,0.05,0.85,0.03,0.137,0.81,0.926,0.562,0.192,0.279,0.955,0.897,0.843,0.221,0.008,0.981,0.023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.955,0.279
1284,0.415,0.685,0.953,0.801,0.881,0.03,0.85,0.03,0.148,0.81,0.948,0.619,0.212,0.331,0.952,0.907,0.843,0.153,0.004,0.981,0.103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.952,0.331
1285,0.457,0.787,0.956,0.801,0.881,0.04,0.85,0.04,0.162,0.81,0.912,0.652,0.239,0.43,0.936,0.907,0.843,0.063,0.027,0.981,0.117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.936,0.43
1286,0.287,0.832,0.95,0.801,0.881,0.05,0.85,0.05,0.173,0.81,0.921,0.646,0.244,0.509,0.922,0.907,0.843,0.024,0.076,0.981,0.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.922,0.509
1287,0.288,0.859,0.941,0.801,0.881,0.07,0.85,0.05,0.186,0.81,0.92,0.648,0.26,0.558,0.858,0.907,0.843,0.061,0.223,0.981,0.04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.858,0.558
1288,0.24,0.809,0.936,0.801,0.881,0.09,0.85,0.06,0.197,0.81,0.795,0.654,0.26,0.609,0.83,0.907,0.843,0.032,0.332,0.981,0.11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.83,0.609
1289,0.161,0.71,0.928,0.801,0.881,0.09,0.85,0.07,0.244,0.81,0.718,0.68,0.263,0.641,0.652,0.907,0.843,0.111,0.263,0.972,0.349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.652,0.641
1290,0.139,0.561,0.911,0.801,0.881,0.05,0.85,0.09,0.263,0.81,0.603,0.668,0.239,0.684,0.348,0.711,0.843,0.201,0.257,0.847,0.477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.727,0.348,0.684
1291,0.004,0.367,0.84,0.801,0.881,0.01,0.85,0.11,0.293,0.81,0.156,0.656,0.228,0.806,0.066,0.226,0.843,0.341,0.173,0.495,0.491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.974,0.243,0.066,0.806
1292,0,0.156,0.542,0.801,0.881,0.01,0.85,0.12,0.348,0.81,0.004,0.679,0.289,0.842,0,0.148,0.843,0.266,0.181,0.075,0.381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.564,0.11,0,0.842
1293,0,0.013,0.057,0.801,0.881,0.03,0.85,0.13,0.425,0.81,0,0.613,0.374,0.805,0,0.064,0.843,0.366,0.219,0,0.392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.044,0.019,0,0.805
1294,0,0,0,0.801,0.881,0.07,0.85,0.12,0.456,0.81,0,0.555,0.405,0.772,0,0,0.843,0.342,0.114,0,0.351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.772
1295,0,0,0,0.801,0.881,0.15,0.85,0.11,0.363,0.81,0,0.472,0.226,0.788,0,0,0.843,0.858,0.072,0,0.153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.788
1296,0,0,0,0.801,0.881,0.32,0.85,0.1,0.403,0.81,0,0.377,0.269,0.808,0,0,0.843,0.971,0.074,0,0.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.808
1297,0,0,0,0.801,0.881,0.55,0.85,0.1,0.502,0.81,0,0.305,0.289,0.821,0,0,0.843,0.889,0.028,0,0.054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.821
1298,0,0,0,0.801,0.881,0.6,0.85,0.1,0.596,0.81,0,0.258,0.244,0.822,0,0,0.843,0.899,0.168,0,0.207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.822
1299,0,0,0,0.801,0.881,0.5,0.85,0.12,0.576,0.81,0,0.221,0.217,0.82,0,0,0.843,0.91,0.323,0,0.292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.82
1300,0,0,0,0.801,0.881,0.35,0.85,0.14,0.567,0.81,0,0.167,0.198,0.783,0,0,0.843,0.955,0.389,0,0.315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.783
1301,0.002,0,0,0.801,0.881,0.25,0.85,0.15,0.581,0.81,0,0.165,0.184,0.773,0,0,0.843,0.976,0.492,0,0.366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.773
1302,0.093,0,0,0.801,0.881,0.2,0.85,0.15,0.556,0.81,0.068,0.156,0.15,0.727,0.087,0,0.843,0.987,0.509,0,0.287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.087,0.727
1303,0.215,0,0,0.801,0.881,0.21,0.85,0.14,0.483,0.81,0.39,0.104,0.076,0.62,0.395,0,0.843,0.987,0.199,0.044,0.306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.395,0.62
1304,0.414,0.008,0.083,0.801,0.881,0.16,0.85,0.11,0.431,0.81,0.611,0.082,0.038,0.579,0.702,0.105,0.843,0.987,0.01,0.489,0.367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.114,0.002,0.702,0.579
1305,0.431,0.125,0.6,0.801,0.881,0.13,0.85,0.08,0.345,0.81,0.798,0.087,0.026,0.539,0.832,0.516,0.843,0.983,0.026,0.913,0.335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.745,0.058,0.832,0.539
1306,0.516,0.328,0.882,0.801,0.881,0.11,0.85,0.06,0.268,0.81,0.889,0.1,0.024,0.488,0.9,0.854,0.843,0.886,0.222,0.981,0.199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.779,0.9,0.488
1307,0.55,0.506,0.937,0.801,0.881,0.08,0.85,0.06,0.242,0.81,0.92,0.125,0.046,0.486,0.92,0.907,0.843,0.759,0.33,0.981,0.153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.403,0.92,0.486
1308,0.53,0.691,0.957,0.801,0.881,0.04,0.85,0.08,0.221,0.81,0.929,0.153,0.091,0.562,0.948,0.907,0.843,0.597,0.452,0.981,0.117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.18,0.948,0.562
