Time_Index,Arizona_Solar,BANC_Biogas,BANC_Biomass,BANC_CCGT1,BANC_CCGT2,BANC_Geothermal,BANC_Geothermal_New_Planned,BANC_Hydro,BANC_Li_Battery,BANC_Li_Battery_New_Planned,BANC_Peaker1,BANC_Peaker2,BANC_Reciprocating_Engine,BANC_Solar,BANC_Solar_New_Planned,BANC_Wind,BANC_Wind_New_Planned,Baja_California_Wind,CAISO_Adiabatic_CAES_24hr,CAISO_Advanced_CCGT,CAISO_Advanced_CCGT_CCS_95,CAISO_Advanced_Nuclear_SMR,CAISO_Aero_CT,CAISO_Allam_Cycle_100,CAISO_Biogas,CAISO_Biomass,CAISO_CCGT1,CAISO_CCGT1_Retrofit_CCS_90,CAISO_CCGT2,CAISO_CCGT_Remote,CAISO_CHP,CAISO_Coal,CAISO_Enhanced_Geothermal_Systems,CAISO_Flow_Battery_8hr_Dispatch,CAISO_Generic_Energy_Storage_100hr,CAISO_Generic_Energy_Storage_24hr,CAISO_Geothermal,CAISO_Hydro,CAISO_Li_Battery_4hr_Baseline,CAISO_Li_Battery_4hr_Dispatch,CAISO_Li_Battery_8hr_Baseline,CAISO_Li_Battery_8hr_Dispatch,CAISO_New_Pumped_Storage_12hr,CAISO_New_Reciprocating_Engine,CAISO_Nuclear,CAISO_Peaker1,CAISO_Peaker2,CAISO_Pumped_Hydro,CAISO_Reciprocating_Engine,CAISO_ST,CAISO_Solar,CAISO_Wind,Cape_Mendocino_Offshore_Wind,Central_Nevada_Geothermal,Central_Valley_North_Los_Banos_Wind,Customer_PV,Del_Norte_Offshore_Wind,Distributed_Solar,Greater_Imperial_Geothermal,Greater_Imperial_Solar,Greater_Imperial_Wind,Greater_Kramer_Solar,Greater_LA_Solar,Humboldt_Bay_Offshore_Wind,IID_Biogas,IID_Biomass,IID_CCGT1,IID_Geothermal,IID_Geothermal_New_Planned,IID_Li_Battery,IID_Li_Battery_New_Planned,IID_Peaker1,IID_Peaker2,IID_ST,IID_Solar,IID_Solar_New_Planned,Idaho_Wind,InState_Biomass,Inyokern_North_Kramer_Geothermal,LDWP_Biogas,LDWP_CCGT1,LDWP_CCGT2,LDWP_CHP,LDWP_Coal,LDWP_Geothermal,LDWP_Geothermal_New_Planned,LDWP_Hydro,LDWP_Li_Battery,LDWP_Li_Battery_New_Planned,LDWP_Nuclear,LDWP_Peaker1,LDWP_Peaker1_New_Planned,LDWP_Pumped_Hydro,LDWP_ST,LDWP_Solar,LDWP_Solar_New_Planned,LDWP_Wind,LDWP_Wind_New_Planned,Morro_Bay_Offshore_Wind,NW_Biogas,NW_Biomass,NW_CCGT1,NW_CCGT2,NW_Coal,NW_Geothermal,NW_Hydro,NW_Hydro_for_CAISO,NW_Li_Battery,NW_Li_Battery_New_Planned,NW_Nuclear,NW_Nuclear_New_Planned,NW_Peaker1,NW_Peaker1_New_Planned,NW_Peaker2,NW_Pumped_Hydro,NW_Reciprocating_Engine,NW_Solar,NW_Solar_New_Planned,NW_Wind,NW_Wind_New_Planned,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,Northern_Nevada_Geothermal,Pacific_Northwest_Geothermal,Riverside_Solar,SW_Biogas,SW_Biomass,SW_CCGT1,SW_CCGT2,SW_Coal,SW_Geothermal,SW_Hydro,SW_Li_Battery,SW_Li_Battery_New_Planned,SW_Nuclear,SW_Peaker1,SW_Peaker1_New_Planned,SW_Peaker2,SW_Pumped_Hydro,SW_Reciprocating_Engine,SW_ST,SW_Solar,SW_Solar_New_Planned,SW_Wind,SW_Wind_New_Planned,Solano_Wind,Southern_NV_Eldorado_Solar,Southern_NV_Eldorado_Wind,Southern_PGAE_Solar,Tehachapi_Solar,Tehachapi_Wind,Utah_Geothermal,Utah_Wind,Wyoming_Wind
3067,0.642016158,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.407683934,0.407683934,0.822987277,0.822987277,0.962275011,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.022167683,0.711018857,0.985933292,1,0.400696419,0.01030224,0.93365711,0.012204627,1,0,0.962275011,0,0,0.817111186,0.93,0.93,1,1,1,1,1,1,1,1,0.094554059,0.094554059,0.054572912,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.3442858,0.3442858,0.784084277,0.784084277,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.400012479,0.400012479,0.506308302,0.506308302,1,1,0.12610579,0.16520152,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.511748202,0.511748202,0.545582813,0.545582813,0.58057211,0,0.241100796,0.076776426,0.024639033,0.484935169,1,0.745477749,0.019968429
3068,0.170330817,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.144365682,0.144365682,0.836862143,0.836862143,0.962275011,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.74800013,0.985933292,1,0.286211728,0,0.923166581,0,1,0,0.962275011,0,0,0.827075956,0.93,0.93,1,1,1,1,1,1,1,1,0.025085771,0.025085771,0.040929684,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.08964905,0.08964905,0.976940729,0.976940729,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.101716404,0.101716404,0.543830967,0.543830967,1,1,0,0.203324947,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.137061298,0.137061298,0.541625073,0.541625073,0.628953119,0,0.253155836,0,0,0.432509745,1,0.9984077,0.039936859
3069,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.727178862,0.727178862,0.940153746,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.791583578,0.985933292,1,0.343454073,0,0.94414764,0,1,0,0.940153746,0,0,0.847005497,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.054572912,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,1,1,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.651628359,0.651628359,1,1,0,0.177909329,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.616516355,0.616516355,0.665238876,0,0.253155836,0,0,0.458722457,1,1,0.089857932
3070,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.647119242,0.647119242,0.895911217,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.793165004,0.985933292,1,0.38924795,0,0.986109757,0,1,0,0.895911217,0,0,0.906794121,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.109145824,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.986311085,0.986311085,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.64799715,0.64799715,1,1,0,0.101662474,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.680705138,0.680705138,0.665238876,0,0.277265915,0,0,0.471828813,1,1,0.139779006
3071,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.677006032,0.677006032,0.873789952,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.761607024,0.985933292,1,0.38924795,0,1,0,1,0,0.873789952,0,0,0.936688432,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.177361964,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.918974189,0.918974189,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.549785379,0.549785379,1,1,0,0.101662474,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.706766814,0.706766814,0.713619885,0,0.313431035,0,0,0.445616101,1,0.931847186,0.119810576
3072,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.653519741,0.653519741,0.730001732,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.720494314,0.985933292,1,0.343454073,0,1,0,1,0,0.730001732,0,0,0.966582744,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.231934876,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.885413802,0.885413802,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.485442209,0.485442209,1,1,0,0.139785901,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.721470737,0.721470737,0.762000894,0,0.361651194,0,0,0.445616101,1,0.905222981,0.059905288
3073,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.583334675,0.583334675,0.630456042,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.683318116,0.985933292,1,0.320557135,0,1,0,1,0,0.630456042,0,0,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.231934876,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.836817619,0.836817619,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.413839358,0.413839358,1,1,0,0.16520152,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.699725007,0.699725007,0.749905642,0,0.373706233,0,0,0.445616101,1,0.85197457,0.039936859
3074,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.554247947,0.554247947,0.57515288,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.664382653,0.985933292,1,0.366351012,0,1,0,1,0,0.57515288,0,0,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.245578104,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.737448614,0.737448614,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.425330122,0.425330122,1,1,0,0.16520152,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.61032201,0.61032201,0.713619885,0,0.265210875,0,0,0.471828813,1,0.705541441,0.089857932
3075,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.524361157,0.524361157,0.541970983,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.641926416,0.985933292,1,0.480835703,0,1,0,1,0,0.541970983,0,0,0.926723662,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.245578104,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.658780842,0.658780842,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.428932071,0.428932071,0.953050289,1,0,0.16520152,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.528869441,0.528869441,0.665238876,0,0.168770557,0,0,0.537360592,1,0.59904462,0.159747435
3076,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.524098028,0.524098028,0.519849718,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.62541299,0.985933292,1,0.538078048,0,1,0,1,0,0.519849718,0,0,0.797181645,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.218291648,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.617594497,0.617594497,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.398760838,0.398760838,0.919012778,1,0,0.190617138,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.424168424,0.424168424,0.58057211,0,0.096440318,0,0,0.602892372,1,0.545796209,0.179715864
3077,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0,0,0.490210926,0.490210926,0.497728454,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0,0.597266232,0.985933292,1,0.492284172,0,1,0,1,0,0.497728454,0,0,0.677604398,0.93,0.93,1,1,1,1,1,1,1,1,0,0,0.191005192,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0,0,0.647666086,0.647666086,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0,0,0.414830106,0.414830106,0.907666942,1,0,0.228740566,1,1,0,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0,0,0.280125895,0.280125895,0.471714839,0,0.048220159,0,0,0.589786016,1,0.59904462,0.099842147
3078,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.001064557,0.001064557,0.487547609,0.487547609,0.464546557,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.075356192,0.573188613,0.985933292,1,0.435041826,0.017742747,0.975619228,0,1,0.139499197,0.464546557,0.111391525,0,0.617815775,0.93,0.93,1,1,1,1,1,1,1,1,0.084800303,0.084800303,0.20464842,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.038891311,0.038891311,0.625220454,0.625220454,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.00290291,0.00290291,0.380357601,0.380357601,0.7715169,1,0.189158685,0.241448375,1,1,0.139499197,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.034810685,0.034810685,0.147537223,0.147537223,0.350762316,0.189378827,0.02411008,0.076776426,0.098556132,0.57667966,1,0.572420415,0.009984215
3079,0,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.002661393,0.002661393,0.48408423,0.48408423,0.453485925,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.413645196,0.628249879,0.985933292,1,0.332005604,0.103022401,0.94414764,0.195274026,1,0.583360279,0.453485925,0.519827114,0,0.617815775,0.93,0.93,1,1,1,1,1,1,1,1,0.365844305,0.365844305,0.20464842,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.184413795,0.184413795,0.900233476,0.900233476,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.020922418,0.020922418,0.332096811,0.332096811,1,1,0.428759685,0.152493711,1,1,0.583360279,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.107817065,0.107817065,0.169824631,0.169824631,0.217714541,0.643888012,0.048220159,0.460658558,0.492780661,0.668424152,1,0.905222981,0.059905288
3080,0.2227403,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.242394378,0.242394378,0.495295779,0.495295779,0.409243395,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.598816123,0.626939944,0.985933292,1,0.320557135,0.23924091,0.975619228,0.03661388,1,0.849676928,0.409243395,0.829248016,0.051137762,0.607851004,0.93,0.93,1,1,1,1,1,1,1,1,0.616664544,0.616664544,0.177361964,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.442776433,0.442776433,1,1,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.217385511,0.217385511,0.205583615,0.205583615,0.953050289,1,0.819687634,0.114370283,1,1,0.849676928,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.33396798,0.33396798,0.220235585,0.220235585,0.145143027,0.883767859,0.180825597,0.844540689,0.837727123,0.760168643,1,1,0.079873717
3081,0.70752801,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.711196677,0.711196677,0.455534436,0.455534436,0.309697705,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.726046782,0.557310869,0.985933292,1,0.228969382,0.343980351,0.996600286,0.207478652,1,0.951130889,0.309697705,0.952064312,0.076706642,0.637745316,0.93,0.93,1,1,1,1,1,1,1,1,0.814390626,0.814390626,0.13643228,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.773534341,0.773534341,1,1,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.506693447,0.506693447,0.132790549,0.132790549,0.73747939,1,0.189158685,0.139785901,1,1,0.951130889,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.746873105,0.746873105,0.261193393,0.261193393,0.108857271,0.971173472,0.373706233,0.9725014,0.947655117,0.668424152,1,1,0.069889503
3082,0.904063569,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.86481975,0.86481975,0.409898851,0.409898851,0.243333911,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.7649693,0.521110725,0.985933292,1,0.183175506,0.447575099,0.94414764,0.268501785,1,0.975518861,0.243333911,0.952064312,0.204551046,0.697533939,0.93,0.93,1,1,1,1,1,1,1,1,0.920342412,0.920342412,0.109145824,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.925178721,0.925178721,1,1,0.984101065,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.63241683,0.63241683,0.088330994,0.088330994,0.567291839,1,0.580086633,0.139785901,1,1,0.975518861,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.916820449,0.916820449,0.298123566,0.298123566,0.145143027,0.971173472,0.530421751,0.550231055,0.947655117,0.602892372,1,1,0.049921073
3083,0.982677792,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.924456251,0.924456251,0.357588962,0.357588962,0.232273278,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.825498832,0.533209943,0.985933292,1,0.183175506,0.50938854,1,0.231887906,1,0.975518861,0.232273278,0.952064312,0.370748771,0.797181645,0.93,0.93,1,1,1,1,1,1,1,1,0.972406159,0.972406159,0.054572912,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.985256153,0.985256153,1,1,0.924094903,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.665703375,0.665703375,0.062429456,0.062429456,0.499216818,1,0.718803002,0.139785901,1,1,0.975518861,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.983302277,0.983302277,0.369092054,0.369092054,0.241905046,0.971173472,0.638917109,0.153552853,0.947655117,0.629105084,1,1,0.029952644
3084,1,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.949314729,0.949314729,0.323691185,0.323691185,0.298637072,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.905105419,0.578070403,0.985933292,1,0.217520913,0.527131287,1,0.134250893,1,0.975518861,0.298637072,0.952064312,0.370748771,0.926723662,0.93,0.93,1,1,1,1,1,1,1,1,0.98321176,0.98321176,0,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.985256153,0.985256153,1,1,0.936096135,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.773725983,0.773725983,0.054620541,0.054620541,0.499216818,1,0.807077055,0.127078092,1,1,0.975518861,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.999597349,0.999597349,0.451479454,0.451479454,0.374952821,0.971173472,0.711247348,0.690987837,0.947655117,0.655317796,1,1,0.039936859
3085,1,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.983656283,0.983656283,0.326354502,0.326354502,0.442425292,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.88494829,0.622257839,0.985933292,1,0.274763259,0.54544638,1,0.158660146,1,0.975518861,0.442425292,0.952064312,0.460239854,0.966582744,0.93,0.93,1,1,1,1,1,1,1,1,0.98321176,0.98321176,0,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.985256153,0.985256153,1,1,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.789277639,0.789277639,0.071483075,0.071483075,0.499216818,1,0.542254896,0.114370283,1,1,0.975518861,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.999597349,0.999597349,0.583255609,0.583255609,0.495905344,0.971173472,0.759467507,0.806152476,0.947655117,0.681530507,1,1,0.069889503
3086,1,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.952307199,0.952307199,0.342629555,0.342629555,0.608334777,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.854106354,0.663295337,0.985933292,1,0.366351012,0.478481819,1,0.353934172,1,0.975518861,0.608334777,0.952064312,0.396317652,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0.944578095,0.944578095,0,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.985256153,0.985256153,1,1,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.788284306,0.788284306,0.083578856,0.083578856,0.476525144,1,0.504423159,0.088954665,1,1,0.975518861,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.999597349,0.999597349,0.78392091,0.78392091,0.58057211,0.971173472,0.771522547,0.767764263,0.947655117,0.747062287,1,1,0.139779006
3087,1,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.952453044,0.952453044,0.383190961,0.383190961,0.774244261,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.82887886,0.729373686,0.985933292,1,0.469387234,0.464173153,1,0.585822077,1,0.951130889,0.774244261,0.952064312,0.191766606,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0.870580692,0.870580692,0,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.954623335,0.954623335,1,1,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.798648912,0.798648912,0.070795271,0.070795271,0.453833471,1,0.731413581,0.050831237,1,1,0.951130889,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.996015341,0.996015341,0.945865007,0.945865007,0.628953119,0.971173472,0.783577586,0.984313158,0.947655117,0.825700422,1,1,0.269573796
3088,1,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.942010801,0.942010801,0.448838783,0.448838783,0.951214378,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.69724235,0.777645493,0.985933292,1,0.549526517,0.372025338,1,0.585822077,1,0.875040418,0.951214378,0.903509032,0.370748771,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0.759088117,0.759088117,0,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.79515585,0.79515585,1,1,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.707062025,0.707062025,0.066914646,0.066914646,0.38575845,1,0.680971265,0,1,1,0.875040418,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.972104873,0.972104873,1,1,0.653143623,0.883767859,0.807687666,0.767764263,0.579017276,0.851913134,1,1,0.449289661
3089,0.982677792,0.93,0.93,1,1,1,1,0.75755,1,1,1,1,1,0.915043435,0.915043435,0.603620715,0.603620715,1,1,1,1,1,1,1,0.908835556,0.927074482,1,1,1,1,0.944869784,1,1,1,1,1,0.991140323,0.62188,1,1,1,1,1,1,1,1,1,1,1,1,0.434524652,0.795733188,0.985933292,1,0.606768863,0.229511016,1,0.366138798,1,0.68481424,1,0.717856491,0.191766606,0.996477056,0.93,0.93,1,1,1,1,1,1,1,1,0.577630784,0.577630784,0,0.927074482,1,0.93,1,1,1,1,1,1,0.65463,1,1,1,0.7,0.7,1,1,0.597870674,0.597870674,1,1,1,0.93,0.93,0.63,0.63,0.63,1,0.93267,0.93267,1,1,0.5,0.5,0.38,0.38,0.38,1,0.38,0.670843206,0.670843206,0.099366681,0.099366681,0.283645919,1,0.857519371,0,1,1,0.68481424,0.93,0.93,1,1,0.5,1,0.72132,1,1,1,1,1,1,1,1,1,0.91435026,0.91435026,1,1,0.653143623,0.694389032,0.831797745,0.140756782,0.061597583,0.799487711,1,1,0.589068666
