Resource,Oberon,NEXT01RA2026,CAM_CAM_RA_i,CAM_CPE_RA_ii,CAM_CPE_RA_i,CAISO_Advanced_CCGT_candidate,HDP01RA2027,SUN01RA2031,CAISO_Shed_DR_Tranche1,Aramis,SENA01RA2027,CALP01RA2027,TPS01RA2024,CAM_DR_RA,EBMUD01RA2024,HDP01RA2030,MRL01RA2030,CAISO_Aero_CT_candidate,CHEV01RA2025,CAM_CAM_RA_ii,OhmConnect,SDGE01RA2024,CHEV01RA2024,HDP01RA2028,CAM_CAM_RA_iii,Generic_RA_Only,GEN01RA2026,CAISO_Reciprocating_Engine_candidate,EdwardsSolarII,BTM_Solar,Wyoming_Wind,NW_Ext_Tx_Wind,Humboldt_Bay_Offshore_Wind,Riverside_Solar,Arizona_Solar,RosamondCentral,TulareSolarCenter,Riverside_Palm_Springs_Wind,SummitWind,Northern_California_Solar,Tecolote,Northern_California_Wind,New_Mexico_Wind,Morro_Bay_Offshore_Wind,Generic_6hr_battery,Northern_California_Li_Battery,Riverside_West_Pumped_Storage,Tumbleweed,Tehachapi_Pumped_Storage,Sanborn,Arizona_Li_Battery,Generic_8hr_battery,Riverside_Li_Battery,CAISO_New_Flow_Battery,HenriettaStorage,InState_Biomass,Northern_California_Geothermal,Southern_Nevada_Geothermal,FervoFECNevada1,Greater_Imperial_Geothermal,Scarlet,Hybrid_Solar_Test,Hybrid_Wind_Test,DaggettSolarPower3
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.69858340164318,-62.70118961749057,-65.6865120593636,-66.74242273653073,-65.6865120593636,-66.74242273653073,-62.70118961749057,-69.69858340164318,-62.70118961749057,-62.70118961749057,-66.74242273653073,0.0,0.0,0.0,0.0,0.0,-66.74242273653073,-71.88942491160822,-65.6865120593636,-70.33950988428612
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.69858340164318,-62.70118961749057,-65.6865120593636,-66.74242273653073,-65.6865120593636,-66.74242273653073,-62.70118961749057,-69.69858340164318,-62.70118961749057,-80.40601117486699,-66.74242273653073,0.0,0.0,0.0,0.0,0.0,-66.74242273653073,-71.88942491160822,-65.6865120593636,-70.33950988428612
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.69858340164318,-62.70118961749057,-71.88942491160822,-66.74242273653073,-71.88942491160822,-66.74242273653073,-62.70118961749057,-69.69858340164318,-62.70118961749057,-80.40601117486699,-66.74242273653073,0.0,0.0,0.0,0.0,0.0,-66.74242273653073,-71.88942491160822,-65.6865120593636,-70.33950988428612
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.51858340164318,-68.36858340164318,-85.40601117486699,-83.51858340164318,-85.40601117486699,-85.0188366763141,-68.36858340164318,-75.74610747723526,-68.36858340164318,-80.40601117486699,-85.0188366763141,0.0,0.0,0.0,0.0,0.0,-73.36858340164319,-83.51858340164318,-73.36858340164319,-73.36858340164319
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.51858340164318,-80.40601117486699,-85.40601117486699,-83.51858340164318,-85.40601117486699,-85.0188366763141,-80.40601117486699,-75.74610747723526,-80.40601117486699,-80.40601117486699,-85.0188366763141,0.0,0.0,0.0,0.0,0.0,-95.04610747723527,-83.51858340164318,-73.36858340164319,-95.04610747723527
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.51858340164318,-80.40601117486699,-85.40601117486699,-83.51858340164318,-85.40601117486699,-85.0188366763141,-80.40601117486699,-75.74610747723526,-80.40601117486699,-80.40601117486699,-85.0188366763141,0.0,0.0,0.0,0.0,0.0,-95.04610747723527,-83.51858340164318,-77.49353525045905,-95.04610747723527
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.51858340164318,-80.40601117486699,-85.40601117486699,-83.51858340164318,-85.40601117486699,-85.0188366763141,-80.40601117486699,-75.74610747723526,-80.40601117486699,-80.40601117486699,-85.0188366763141,0.0,0.0,0.0,0.0,0.0,-95.04610747723527,-83.51858340164318,-77.49353525045905,-95.04610747723527
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.51858340164318,-80.40601117486699,-85.40601117486699,-83.51858340164318,-85.40601117486699,-85.0188366763141,-80.40601117486699,-75.74610747723526,-80.40601117486699,-80.40601117486699,-85.0188366763141,0.0,0.0,0.0,0.0,0.0,-95.04610747723527,-83.51858340164318,-77.49353525045905,-95.04610747723527
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.74610747723526,-80.40601117486699,-80.74610747723526,-83.51858340164318,-80.74610747723526,-85.0188366763141,-80.40601117486699,-75.74610747723526,-80.40601117486699,-75.74610747723526,-85.0188366763141,0.0,0.0,0.0,0.0,0.0,-95.04610747723527,-83.51858340164318,-77.49353525045905,-95.04610747723527
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.74610747723526,-67.26601117486697,-80.74610747723526,-83.51858340164318,-80.74610747723526,-85.0188366763141,-67.26601117486697,-75.74610747723526,-67.26601117486697,-75.74610747723526,-85.0188366763141,0.0,0.0,0.0,0.0,0.0,-95.04610747723527,-83.51858340164318,-77.49353525045905,-95.04610747723527
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.74610747723526,-67.26601117486697,-80.74610747723526,-83.51858340164318,-80.74610747723526,-85.0188366763141,-67.26601117486697,-75.74610747723526,-67.26601117486697,-75.74610747723526,-85.0188366763141,0.0,0.0,0.0,0.0,0.0,-95.04610747723527,-83.51858340164318,-77.49353525045905,-95.04610747723527
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.74610747723526,-67.26601117486697,-80.74610747723526,-83.51858340164318,-80.74610747723526,-85.0188366763141,-67.26601117486697,-75.74610747723526,-67.26601117486697,-90.04610747723527,-85.0188366763141,0.0,0.0,0.0,0.0,0.0,-95.04610747723527,-83.51858340164318,-77.49353525045905,-95.04610747723527
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.74610747723526,-67.26601117486697,-80.74610747723526,-77.9571002946577,-80.74610747723526,-77.9571002946577,-67.26601117486697,-75.74610747723526,-67.26601117486697,-90.04610747723527,-77.49353525045905,0.0,0.0,0.0,0.0,0.0,-95.04610747723527,-77.9571002946577,-77.49353525045905,-95.04610747723527
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.74610747723526,-77.76012644380619,-76.0924510607567,-77.49353525045905,-76.0924510607567,-77.49353525045905,-77.76012644380619,-75.74610747723526,-77.76012644380619,-76.0924510607567,-77.49353525045905,0.0,0.0,0.0,0.0,0.0,-95.04610747723527,-77.49353525045905,-77.49353525045905,-95.04610747723527
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.74610747723526,-77.76012644380619,-76.0924510607567,-77.49353525045905,-76.0924510607567,-77.49353525045905,-77.76012644380619,-75.74610747723526,-77.76012644380619,-76.0924510607567,-77.49353525045905,0.0,0.0,0.0,0.0,0.0,-95.04610747723527,-77.49353525045905,-77.49353525045905,-95.04610747723527
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.74610747723526,-77.76012644380619,-76.0924510607567,-77.49353525045905,-76.0924510607567,-77.49353525045905,-77.76012644380619,-75.74610747723526,-77.76012644380619,-76.0924510607567,-77.49353525045905,0.0,0.0,0.0,0.0,0.0,-95.04610747723527,-77.49353525045905,-77.49353525045905,-95.04610747723527
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.74610747723526,-77.76012644380619,-76.0924510607567,-77.49353525045905,-76.0924510607567,-77.49353525045905,-77.76012644380619,-75.74610747723526,-77.76012644380619,-76.0924510607567,-77.49353525045905,0.0,0.0,0.0,0.0,0.0,-95.04610747723527,-77.49353525045905,-77.49353525045905,-95.04610747723527
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.74610747723526,-77.76012644380619,-76.0924510607567,-77.49353525045905,-76.0924510607567,-77.49353525045905,-77.76012644380619,-75.74610747723526,-77.76012644380619,-76.0924510607567,-77.49353525045905,0.0,0.0,0.0,0.0,0.0,-95.04610747723527,-77.49353525045905,-77.49353525045905,-95.04610747723527
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.57858340164319,-77.76012644380619,-69.27183450123661,-77.49353525045905,-69.27183450123661,-77.49353525045905,-77.76012644380619,-72.57858340164319,-77.76012644380619,-69.57189114968854,-77.49353525045905,0.0,0.0,0.0,0.0,0.0,-77.57858340164319,-77.49353525045905,-77.49353525045905,-77.57858340164319
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.57858340164319,-77.76012644380619,-69.27183450123661,-71.77771685417778,-69.27183450123661,-71.77771685417778,-77.76012644380619,-72.57858340164319,-77.76012644380619,-69.57189114968854,-71.77771685417778,0.0,0.0,0.0,0.0,0.0,-77.20415911818712,-77.49353525045905,-77.49353525045905,-71.77771685417778
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.57858340164319,-66.47766020572585,-69.27183450123661,-71.77771685417778,-69.27183450123661,-71.77771685417778,-66.47766020572585,-72.57858340164319,-66.47766020572585,-69.57189114968854,-71.77771685417778,0.0,0.0,0.0,0.0,0.0,-77.20415911818712,-77.49353525045905,-77.49353525045905,-71.77771685417778
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.57858340164319,-66.47766020572585,-69.27183450123661,-71.77771685417778,-69.27183450123661,-71.77771685417778,-66.47766020572585,-72.57858340164319,-66.47766020572585,-69.57189114968854,-71.77771685417778,0.0,0.0,0.0,0.0,0.0,-77.20415911818712,-77.49353525045905,-70.38354255866705,-71.77771685417778
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.57858340164319,-66.47766020572585,-69.27183450123661,-71.77771685417778,-69.27183450123661,-71.77771685417778,-66.47766020572585,-72.57858340164319,-66.47766020572585,-69.57189114968854,-71.77771685417778,0.0,0.0,0.0,0.0,0.0,-77.20415911818712,-77.49353525045905,-69.27183450123661,-71.77771685417778
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.57858340164319,-66.47766020572585,-69.27183450123661,-71.77771685417778,-69.27183450123661,-71.77771685417778,-66.47766020572585,-72.57858340164319,-66.47766020572585,-69.57189114968854,-71.77771685417778,0.0,0.0,0.0,0.0,0.0,-77.20415911818712,-77.49353525045905,-80.56601117486699,-71.77771685417778
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.57858340164319,-66.47766020572585,-77.20415911818712,-71.77771685417778,-77.20415911818712,-71.77771685417778,-66.47766020572585,-77.20415911818712,-66.47766020572585,-69.57189114968854,-71.77771685417778,0.0,0.0,0.0,0.0,0.0,-77.20415911818712,-77.49353525045905,-80.56601117486699,-71.77771685417778
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.57858340164319,-66.47766020572585,-77.20415911818712,-71.77771685417778,-77.20415911818712,-71.77771685417778,-66.47766020572585,-77.20415911818712,-66.47766020572585,-71.77771685417778,-71.77771685417778,0.0,0.0,0.0,0.0,0.0,-77.20415911818712,-77.49353525045905,-80.56601117486699,-71.77771685417778
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.57858340164319,-66.47766020572585,-77.20415911818712,-71.77771685417778,-77.20415911818712,-71.77771685417778,-66.47766020572585,-77.20415911818712,-66.47766020572585,-71.77771685417778,-71.77771685417778,0.0,0.0,0.0,0.0,0.0,-77.20415911818712,-77.49353525045905,-80.56601117486699,-71.77771685417778
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.56601117486697,-80.28601117486697,-84.79542056145326,-85.28601117486697,-84.79542056145326,-85.28601117486697,-80.28601117486697,-77.20415911818712,-80.28601117486697,-82.48601117486697,-85.28601117486697,0.0,0.0,0.0,0.0,0.0,-77.40353525045904,-85.28601117486697,-80.56601117486699,-77.40353525045904
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.56601117486697,-80.28601117486697,-84.79542056145326,-85.28601117486697,-84.79542056145326,-85.28601117486697,-80.28601117486697,-77.20415911818712,-80.28601117486697,-82.48601117486697,-85.28601117486697,0.0,0.0,0.0,0.0,0.0,-94.80858340164319,-85.28601117486697,-80.56601117486699,-98.49353525045905
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.56601117486697,-80.28601117486697,-84.79542056145326,-85.28601117486697,-84.79542056145326,-85.28601117486697,-80.28601117486697,-77.20415911818712,-80.28601117486697,-82.48601117486697,-85.28601117486697,0.0,0.0,0.0,0.0,0.0,-94.80858340164319,-85.28601117486697,-80.56601117486699,-98.49353525045905
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.56601117486697,-80.28601117486697,-84.79542056145326,-85.28601117486697,-84.79542056145326,-85.28601117486697,-80.28601117486697,-77.20415911818712,-80.28601117486697,-82.48601117486697,-85.28601117486697,0.0,0.0,0.0,0.0,0.0,-94.80858340164319,-85.28601117486697,-80.56601117486699,-98.49353525045905
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.56601117486697,-80.28601117486697,-84.79542056145326,-85.28601117486697,-84.79542056145326,-85.28601117486697,-80.28601117486697,-77.20415911818712,-80.28601117486697,-82.48601117486697,-85.28601117486697,0.0,0.0,0.0,0.0,0.0,-94.80858340164319,-85.28601117486697,-80.56601117486699,-98.49353525045905
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.56601117486697,-80.28601117486697,-84.79542056145326,-85.28601117486697,-84.79542056145326,-85.28601117486697,-80.28601117486697,-77.20415911818712,-80.28601117486697,-82.48601117486697,-85.28601117486697,0.0,0.0,0.0,0.0,0.0,-94.80858340164319,-85.28601117486697,-80.56601117486699,-98.49353525045905
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.56601117486697,-79.61009811958023,-84.79542056145326,-79.61009811958023,-84.79542056145326,-79.61009811958023,-79.61009811958023,-77.20415911818712,-79.61009811958023,-73.23858340164318,-79.61009811958023,0.0,0.0,0.0,0.0,0.0,-94.80858340164319,-78.96012644380619,-80.56601117486699,-98.49353525045905
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.56601117486697,-79.61009811958023,-84.79542056145326,-79.61009811958023,-84.79542056145326,-79.61009811958023,-79.61009811958023,-77.20415911818712,-79.61009811958023,-73.23858340164318,-79.61009811958023,0.0,0.0,0.0,0.0,0.0,-94.80858340164319,-78.96012644380619,-80.56601117486699,-98.49353525045905
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.56601117486697,-79.61009811958023,-84.79542056145326,-79.61009811958023,-84.79542056145326,-79.61009811958023,-79.61009811958023,-77.20415911818712,-79.61009811958023,-73.23858340164318,-79.61009811958023,0.0,0.0,0.0,0.0,0.0,-94.80858340164319,-78.96012644380619,-80.56601117486699,-98.49353525045905
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.56601117486697,-79.61009811958023,-84.79542056145326,-79.61009811958023,-84.79542056145326,-79.61009811958023,-79.61009811958023,-77.20415911818712,-79.61009811958023,-73.23858340164318,-79.61009811958023,0.0,0.0,0.0,0.0,0.0,-94.80858340164319,-78.96012644380619,-80.56601117486699,-98.49353525045905
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.56601117486697,-79.61009811958023,-84.79542056145326,-79.61009811958023,-84.79542056145326,-79.61009811958023,-79.61009811958023,-77.20415911818712,-79.61009811958023,-73.23858340164318,-79.61009811958023,0.0,0.0,0.0,0.0,0.0,-94.80858340164319,-78.96012644380619,-80.56601117486699,-98.49353525045905
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.37601117486697,-79.61009811958023,-78.96012644380619,-79.61009811958023,-78.96012644380619,-79.61009811958023,-79.61009811958023,-75.37601117486697,-79.61009811958023,-73.23858340164318,-79.61009811958023,0.0,0.0,0.0,0.0,0.0,-94.80858340164319,-78.96012644380619,-80.56601117486699,-98.49353525045905
