Resource,Oberon,NEXT01RA2026,CAM_CAM_RA_i,CAM_CPE_RA_ii,CAM_CPE_RA_i,CAISO_Advanced_CCGT_candidate,HDP01RA2027,SUN01RA2031,CAISO_Shed_DR_Tranche1,Aramis,SENA01RA2027,CALP01RA2027,TPS01RA2024,CAM_DR_RA,EBMUD01RA2024,HDP01RA2030,MRL01RA2030,CAISO_Aero_CT_candidate,CHEV01RA2025,CAM_CAM_RA_ii,OhmConnect,SDGE01RA2024,CHEV01RA2024,HDP01RA2028,CAM_CAM_RA_iii,Generic_RA_Only,GEN01RA2026,CAISO_Reciprocating_Engine_candidate,EdwardsSolarII,BTM_Solar,Wyoming_Wind,NW_Ext_Tx_Wind,Humboldt_Bay_Offshore_Wind,Riverside_Solar,Arizona_Solar,RosamondCentral,TulareSolarCenter,Riverside_Palm_Springs_Wind,SummitWind,Northern_California_Solar,Tecolote,Northern_California_Wind,New_Mexico_Wind,Morro_Bay_Offshore_Wind,Generic_6hr_battery,Northern_California_Li_Battery,Riverside_West_Pumped_Storage,Tumbleweed,Tehachapi_Pumped_Storage,Sanborn,Arizona_Li_Battery,Generic_8hr_battery,Riverside_Li_Battery,CAISO_New_Flow_Battery,HenriettaStorage,InState_Biomass,Northern_California_Geothermal,Southern_Nevada_Geothermal,FervoFECNevada1,Greater_Imperial_Geothermal,Scarlet,Hybrid_Solar_Test,Hybrid_Wind_Test,DaggettSolarPower3,Total
t1480,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.9,0.0,0.0,0.0,0.0,109.95,0.0,100.688,54.404999999999994,0.0,0.0,0.0,83.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,23.0,0.0,0.0,50.0,723.7351347531302
t1481,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7,0.0,0.0,0.0,0.0,80.10000000000001,0.0,77.728,51.336,0.0,9.9474,0.0,83.6,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,41.3,0.0,0.0,50.0,696.9035347531301
t1482,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.1,0.0,0.0,0.0,0.0,37.95,0.0,63.50399999999999,42.6312,0.0,4.6084000000000005,0.0,87.1,7.6,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,100.0,0.0,0.0,49.9,795.6857347531302
t1483,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,78.624,12.4434,0.0,2.8100000000000005,0.0,74.4,15.5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,100.0,0.0,0.0,50.0,730.66953475313
t1484,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,23.52,0.0,0.0,1.2926,0.0,51.0,22.400000000000002,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,100.0,0.0,0.0,49.25,588.4547347531302
t1485,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.643200000000001,0.0,76.2,22.400000000000002,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,425.53533475313014
t1486,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6718,0.0,89.2,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,346.96393475313016
t1487,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.272200000000005,0.0,89.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,363.56433475313014
t1488,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7566,0.0,89.5,26.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,369.9487347531301
t1489,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2508,0.0,89.5,29.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,372.14293475313013
t1490,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1366,0.0,89.5,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,365.22873475313014
t1491,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9002,0.0,89.5,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,359.3923347531301
t1492,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.090199999999996,0.0,89.5,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,353.68233475313014
t1493,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6504,0.0,89.5,16.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,346.34253475313017
t1494,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.350000000000001,0.0,0.0,0.0,0.0,14.162400000000002,0.0,89.5,13.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,340.20453475313013
t1495,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.89999999999999,0.0,0.0,0.0,0.0,6.744,0.0,75.7,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,376.8361347531301
t1496,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.55,0.0,3.248,15.2334,0.0,11.4648,0.0,41.8,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,393.38833475313015
t1497,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,0.0,0.0,124.19999999999999,0.0,44.464,44.0262,0.0,20.962600000000002,0.0,31.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,514.8449347531301
t1498,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.3,0.0,0.0,0.0,0.0,136.35,0.0,96.32,50.2758,0.0,13.8252,0.0,27.900000000000002,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,80.6,0.0,0.0,43.30000000000001,749.3631347531302
t1499,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.60000000000001,0.0,0.0,0.0,0.0,145.04999999999998,0.0,101.584,53.568,0.0,10.6218,0.0,16.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,93.19999999999999,0.0,0.0,50.0,773.4159347531302
t1500,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,0.0,0.0,0.0,0.0,145.35,0.0,101.584,54.739799999999995,0.0,6.463000000000001,0.0,13.100000000000001,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,93.19999999999999,0.0,0.0,50.0,768.72893475313
t1501,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.4,0.0,0.0,0.0,0.0,143.4,0.0,101.584,54.404999999999994,0.0,2.1918,0.0,34.599999999999994,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,93.19999999999999,0.0,0.0,50.0,781.7729347531301
t1502,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.4,0.0,0.0,0.0,0.0,138.0,0.0,101.584,54.739799999999995,0.0,2.6976,0.0,47.5,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,93.19999999999999,0.0,0.0,50.0,791.21353475313
t1503,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.2,0.0,0.0,0.0,0.0,127.35,0.0,101.584,54.739799999999995,0.0,10.284600000000001,0.0,20.8,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,93.19999999999999,0.0,0.0,50.0,761.9505347531301
t1504,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.9,0.0,0.0,0.0,0.0,115.8,0.0,101.584,53.9586,0.0,26.5264,0.0,19.7,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,93.19999999999999,0.0,0.0,50.0,766.0611347531301
t1505,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.699999999999996,0.0,0.0,0.0,0.0,81.9,0.0,101.584,49.8294,0.0,42.3748,0.0,28.000000000000004,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,93.19999999999999,0.0,0.0,50.0,703.7803347531301
t1506,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.89999999999999,0.0,0.0,0.0,0.0,38.25,0.0,101.47200000000001,40.6224,0.0,46.2526,0.0,17.299999999999997,14.6,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,88.34705882352952,0.0,0.0,50.0,785.0361935766597
t1507,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,0.0,0.0,0.0,0.0,0.0,0.0,76.16000000000001,9.1512,0.0,48.5568,0.0,21.5,27.200000000000003,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,100.0,0.0,0.0,50.0,727.3601347531302
t1508,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,17.696,0.0,0.0,36.0242,0.0,40.2,30.7,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,100.0,0.0,0.0,9.25,572.0623347531301
t1509,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.301600000000004,0.0,72.1,26.1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,443.79373475313014
t1510,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3516,0.0,36.7,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,310.14373475313016
t1511,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.388200000000005,0.0,20.8,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,304.1803347531301
t1512,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.647800000000004,0.0,20.5,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,307.23993475313017
t1513,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.96000000000001,0.0,83.2,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,390.0521347531302
t1514,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3552,0.0,86.8,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,400.34733475313016
t1515,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5238,0.0,81.6,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,395.0159347531301
t1516,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.467600000000004,0.0,61.1,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,368.95973475313014
t1517,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8324,0.0,66.3,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,353.4245347531301
t1518,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,8.0366,0.0,85.9,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,337.47873475313014
t1519,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15,0.0,0.0,0.0,0.0,8.7672,0.0,89.5,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,350.00933475313013
t1520,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.0,0.0,9.3744,0.0,11.6896,0.0,89.5,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,369.1561347531301
t1521,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,0.0,0.0,66.9,0.0,29.792,42.5754,0.0,8.2614,0.0,79.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,466.2209347531301
t1522,0.0,0.0,0.0,0.0,0.0,99.99483108594121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,94.2,0.0,87.136,51.336,0.0,3.1472,0.0,51.300000000000004,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,28.700000000000003,603.8007979658033
t1523,0.0,0.0,0.0,0.0,0.0,88.8842942986144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.1,0.0,0.0,0.0,0.0,96.15,0.0,64.848,52.340399999999995,0.0,5.3952,0.0,6.4,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,80.0,0.0,0.0,46.0,634.8046611784765
t1524,0.0,0.0,0.0,0.0,0.0,99.9948310859412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.9,0.0,0.0,0.0,0.0,124.94999999999999,0.0,78.064,51.2802,0.0,5.0018,0.0,8.200000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,49.099999999999994,609.6775979658033
t1525,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,114.15,0.0,100.128,49.662,0.0,2.6976,0.0,45.7,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,46.8,647.8297347531301
t1526,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,0.0,0.0,78.75,0.0,90.608,48.824999999999996,0.0,2.529,0.0,75.6,5.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,88.39999999999998,0.0,0.0,48.2,670.9041347531302
